customer_id,Customer Fname,Customer Lname,Customer City,Customer State
4702,Mary,Smith,Napa,CA
12357,Harry,Smith,Morristown,NJ
2279,Olivia,Burns,Caguas,PR
6502,Linda,Trujillo,Caguas,PR
6930,Paul,Morton,Honolulu,HI
8869,Thomas,Lambert,Caguas,PR
11951,Steven,Benton,Hamtramck,MI
457,Mary,Smith,Brooklyn,NY
5404,Sara,Castillo,Caguas,PR
1857,Mary,Smith,San Sebastian,PR
11949,Mary,Smith,Opelousas,LA
3775,John,Johnson,Mentor,OH
11732,Mary,Johnson,Caguas,PR
11644,Mildred,Smith,Caguas,PR
2868,Mary,Castillo,Atlanta,GA
3082,Mary,Smith,Saint Charles,MO
114,Alice,Warner,Bellflower,CA
3827,Mary,Smith,Caguas,PR
12028,Steven,Smith,Newark,NJ
2954,Jordan,Smith,Martinsburg,WV
2993,Mildred,Clark,Atlanta,GA
3801,Mary,Hendrix,Caguas,PR
7953,Mary,Brown,Caguas,PR
538,Joshua,Livingston,Wilmington,CA
1838,Angela,Smith,Ontario,CA
9302,Melissa,Smith,Caguas,PR
2231,Mary,Freeman,Florissant,MO
10991,Mary,Smith,Houston,TX
7075,Frank,Smith,San Jose,CA
5949,Ryan,Howell,Laguna Hills,CA
6355,Kelly,Bradley,Caguas,PR
4992,Grace,Smith,Caguas,PR
9729,Mary,Smith,Washington,DC
3952,Shawn,Tucker,Tucson,AZ
10617,Ruth,Smith,Brooklyn,NY
3581,Mary,Pugh,Caguas,PR
10578,Karen,Smith,Caguas,PR
11902,Catherine,Tucker,Caguas,PR
7717,Terry,Smith,Princeton,NJ
11095,Mary,Smith,Lompoc,CA
9343,Mary,Knapp,Salina,KS
2689,Matthew,Smith,Caguas,PR
502,Jennifer,May,South Richmond Hill,NY
6772,Doris,Smith,Caguas,PR
10543,Jonathan,Smith,Cleveland,OH
12145,Joyce,Smith,Caguas,PR
6953,Benjamin,Smith,Brooklyn,NY
1832,Mary,Valenzuela,Caguas,PR
10496,Mary,Smith,Longview,WA
6747,Kathy,Simpson,San Diego,CA
10227,Mary,Henderson,Caguas,PR
2423,Dennis,Smith,Caguas,PR
8069,Tiffany,Mcdaniel,Highland Park,MI
4009,Mary,Ayers,Elgin,IL
4984,Mary,Smith,Philadelphia,PA
8001,Mary,Smith,Houston,TX
12172,Sara,Smith,Aurora,CO
2678,Johnny,Robinson,Simi Valley,CA
6782,Raymond,Vaughn,Roseburg,OR
4536,Mary,Griffin,Caguas,PR
470,Mary,Cannon,Far Rockaway,NY
80,Joe,Parsons,Caguas,PR
6021,Janice,Harrison,Bellflower,CA
10210,Patricia,Wilkins,Modesto,CA
6088,Mary,Brooks,Caguas,PR
11919,Bobby,Smith,New York,NY
2810,Mary,Ross,Caguas,PR
4457,Roger,Smith,Caguas,PR
9777,Mary,Reynolds,Caguas,PR
12016,Mary,Smith,Trujillo Alto,PR
4598,Gloria,Castro,Aurora,CO
8823,Rose,Griffith,Van Nuys,CA
12260,Melissa,Smith,Muskegon,MI
2713,Grace,Mcbride,Caguas,PR
4243,Mary,Smith,Caguas,PR
1510,Mary,Smith,Caguas,PR
7144,Douglas,Haley,New York,NY
8699,Joyce,Pratt,Caguas,PR
9435,Mary,Garcia,Granada Hills,CA
11164,Mary,Bautista,Oxnard,CA
2115,Mary,Brady,Caguas,PR
865,Mary,Smith,Caguas,PR
9714,Patricia,Tate,Seattle,WA
9167,Mary,Smith,Philadelphia,PA
12156,Mary,Lee,Caguas,PR
3950,John,Duffy,York,PA
5675,Mary,Juarez,Caguas,PR
8439,Mary,Smith,Chino Hills,CA
11579,Mary,Contreras,Cleveland,OH
3061,Crystal,Ford,Los Angeles,CA
2987,James,Smith,Caguas,PR
11482,Mary,Smith,Caguas,PR
4198,Tammy,Guzman,Los Angeles,CA
5680,Laura,Young,Pomona,CA
7299,James,Burns,Caguas,PR
7399,Mary,Valdez,Los Angeles,CA
10175,Michael,Gibson,Brooklyn,NY
1905,Mary,Hart,Chicago,IL
607,Richard,Reed,Caguas,PR
10120,Mary,Oneill,Moreno Valley,CA
876,Andrea,Smith,Aurora,CO
9291,Charles,Mueller,Caguas,PR
1241,Jeffrey,Smith,Caguas,PR
9677,Mary,Brennan,Tracy,CA
2888,Lauren,Ibarra,Caguas,PR
10108,Jose,Smith,El Paso,TX
5114,Mary,Smith,San Antonio,TX
4549,Mary,Jones,Caguas,PR
9708,Cynthia,Smith,Los Angeles,CA
9701,Lisa,Allen,Strongsville,OH
11154,Pamela,Dickerson,Granada Hills,CA
2215,Karen,Ferguson,Hayward,CA
5683,Rachel,Smith,Cleveland,OH
5346,John,Carlson,Caguas,PR
925,Mary,Smith,Caguas,PR
3517,Mary,Russell,Piscataway,NJ
6946,Richard,Sanchez,Caguas,PR
11055,Mary,Smith,Everett,WA
5750,Willie,Brown,Webster,NY
12170,Matthew,Smith,Caguas,PR
3072,Brandon,Smith,Hampton,VA
4152,Deborah,Martinez,Brooklyn,NY
2866,Jerry,Smith,Caguas,PR
1501,Mary,Smith,Elmhurst,IL
5489,Teresa,Smith,Caguas,PR
3504,Mary,Salinas,Caguas,PR
7387,Mary,Montgomery,Phoenix,AZ
422,Deborah,Moore,Caguas,PR
9394,Nancy,Smith,Fresno,CA
12130,Brian,Watts,Rock Hill,SC
5871,Cynthia,Jordan,Bronx,NY
748,Olivia,Smith,Del Rio,TX
1571,Betty,Bishop,Caguas,PR
5878,Sharon,Smith,Caguas,PR
3413,Mary,Underwood,Madera,CA
7349,Cynthia,Walker,Caguas,PR
8464,Mary,Knight,West Chester,PA
359,Mary,Pena,Caguas,PR
1430,Henry,Smith,Philadelphia,PA
9297,Mary,Horne,Fremont,CA
10329,Shawn,Forbes,Caguas,PR
11376,Charles,Mason,Houston,TX
1452,Jennifer,Smith,Plainfield,NJ
3929,Amanda,Levy,Methuen,MA
2593,Mary,Nichols,Piscataway,NJ
8482,Julie,Cole,Phoenix,AZ
10322,Mary,Harrison,North Las Vegas,NV
8896,James,Dunn,Joliet,IL
4425,Robert,Gibson,Caguas,PR
9864,Mary,Mullins,Carol Stream,IL
889,James,Sanders,San Marcos,CA
894,Mary,Sawyer,Caguas,PR
5569,Katherine,Austin,Davis,CA
8312,Amber,Farrell,Chicago,IL
1286,Nathan,Smith,Las Vegas,NV
11677,Christine,Smith,Phoenix,AZ
7244,Jeremy,Washington,College Station,TX
5653,Jean,Schultz,Lancaster,SC
1569,Jesse,Hutchinson,San Diego,CA
7595,Mary,Meyer,Irwin,PA
5164,Teresa,Vazquez,Metairie,LA
8178,Mary,Barnes,Memphis,TN
7190,Mary,Mckinney,Caguas,PR
5775,Joyce,Garcia,Los Angeles,CA
8706,Jennifer,Morse,Brandon,FL
8467,Kenneth,Tran,Cordova,TN
1885,Mary,Norman,Columbia,SC
11184,Jennifer,Kelly,La Puente,CA
12347,Ralph,Preston,Daly City,CA
13,Mary,Baldwin,Caguas,PR
11738,Samuel,Bryan,Caguas,PR
3216,Roy,Watts,Newark,NJ
3522,Adam,Smith,Caguas,PR
2040,Susan,Smith,Caguas,PR
6591,Lauren,Smith,Philadelphia,PA
7166,Mary,Smith,Victorville,CA
8803,Mary,Smith,Caguas,PR
4677,Timothy,Smith,Valrico,FL
3907,Gary,Gomez,Caguas,PR
1943,Harry,Schaefer,Baltimore,MD
7524,Mary,Smith,Mchenry,IL
512,Mary,Harris,Fremont,CA
7671,Marilyn,Espinoza,Caguas,PR
5668,Christina,Hawkins,Caguas,PR
4319,Melissa,Smith,Tampa,FL
6219,Walter,Simon,Caguas,PR
4000,Mary,Ford,Memphis,TN
9365,Kathy,Smith,Cleveland,OH
7317,Mary,Smith,Caguas,PR
8337,Kathy,Jenkins,Chicago,IL
3470,Carolyn,Petersen,Algonquin,IL
372,Mary,Smith,Caguas,PR
2679,Mary,Smith,Brownsville,TX
311,Michael,Townsend,Austin,TX
11514,Shirley,Carlson,Tallahassee,FL
11785,Stephanie,Beasley,Loveland,OH
2427,Susan,Romero,Brooklyn,NY
9012,Pamela,Gonzalez,Alameda,CA
20756,Cherokee,Callahan,Berwyn,IL
19767,Lee,Pruitt,Flushing,NY
19766,Kelsie,Wiley,Caguas,PR
19765,Athena,Rosa,Enfield,CT
19764,Hedda,Hewitt,South Ozone Park,NY
19763,Deborah,Morales,Lawrenceville,GA
19762,Quon,Montoya,Caguas,PR
19761,Danielle,Faulkner,Fort Worth,TX
19760,Eden,Oneil,Bayamon,PR
19759,Ayanna,Phelps,Caguas,PR
19758,Holly,Park,Pompano Beach,FL
19757,Nora,Graves,Caguas,PR
19756,Brianna,Ayers,Las Vegas,NV
19755,Amity,Maxwell,Phoenix,AZ
19754,Ulla,Russo,Caguas,PR
19753,Emily,Walker,Jacksonville,FL
19752,Maggy,Vargas,Lynn,MA
19751,Camille,Holt,Caguas,PR
19750,Elaine,Finch,Lancaster,PA
19749,Ivory,Hester,Caguas,PR
19748,Brianna,Ferrell,Dearborn,MI
19747,Anastasia,Peterson,Modesto,CA
19746,Maia,Hopkins,Caguas,PR
19745,Willow,Ryan,Gaithersburg,MD
19744,Cassady,Rose,Caguas,PR
19743,Brittany,Dunlap,Portland,OR
19742,Belle,Frank,Caguas,PR
19741,Jorden,Brooks,San Marcos,TX
19740,Halla,Cabrera,Los Angeles,CA
19739,Xaviera,Saunders,Antioch,CA
19738,Astra,Cunningham,Caguas,PR
19737,Sybil,Albert,Louisville,KY
19736,Lara,Hunt,Lindenhurst,NY
19735,Zorita,Parks,Hayward,CA
19734,Winter,Horton,Caguas,PR
19733,Olympia,Mendoza,Irwin,PA
19732,Brianna,Watson,Caguas,PR
19731,Ivory,White,Los Angeles,CA
19730,Cynthia,Callahan,Waukegan,IL
19729,Morgan,Morin,Caguas,PR
19728,Cynthia,Perez,Dundalk,MD
19727,Audrey,Mcclain,Los Angeles,CA
19726,Brenna,Sloan,Caguas,PR
19725,Hedda,Fulton,Lombard,IL
19724,Haviva,Suarez,Chino,CA
19723,Charlotte,Ware,Caguas,PR
19722,Azalia,Mcintyre,Broomfield,CO
19721,Iona,Pruitt,Bronx,NY
19720,Gillian,Navarro,Caguas,PR
19719,Rhoda,Calderon,Columbus,OH
19718,Cleo,Zimmerman,Florissant,MO
19717,Helen,Santiago,Antioch,CA
19716,Adrienne,Hinton,Caguas,PR
19715,Carly,Hardin,Rio Rancho,NM
19714,Iola,Keller,Caguas,PR
19713,Susan,Warren,Hialeah,FL
19712,Lacy,Horne,Brooklyn,NY
19711,Aubrey,Patton,Corona,NY
19710,Willow,Kim,Caguas,PR
19709,Jamalia,Mcconnell,Citrus Heights,CA
19708,April,Wolfe,Los Angeles,CA
19707,Zia,Mccall,Caguas,PR
19706,Katell,Booth,Brandon,FL
19705,Gay,Dickson,Hollywood,FL
19704,Xena,Butler,Caguas,PR
19703,Illana,Oneal,Richmond,TX
19702,Desiree,Solomon,Union,NJ
19701,Paula,Cabrera,Colton,CA
19700,Hannah,Curtis,Caguas,PR
19699,Jocelyn,Little,Hanover,PA
19698,Brenna,Yang,Caguas,PR
19697,Lani,Mayer,Dayton,OH
19696,Sybill,Diaz,Bronx,NY
19695,Riley,Franklin,Caguas,PR
19694,Jennifer,Dunlap,Opa Locka,FL
19693,Audrey,Barber,Brooklyn,NY
19692,Cally,Gomez,Caguas,PR
19691,Whitney,Finley,San Diego,CA
19690,Ann,Dominguez,Caguas,PR
19689,Karina,Mcdowell,Broken Arrow,OK
19688,Whitney,Stanley,Lynn,MA
19687,Zephr,Lyons,Caguas,PR
19686,Isabella,Roberson,Brooklyn,NY
19685,Renee,Page,Brooklyn,NY
19684,Tasha,Espinoza,Caguas,PR
19683,Zenaida,Shaw,Methuen,MA
19682,Larissa,Sargent,Aurora,IL
19681,Lynna,Montgomery,Caguas,PR
19680,Ila,Kane,Augusta,GA
19679,Carla,Blake,Caguas,PR
19678,Leigh,Caldwell,Amarillo,TX
19677,Renee,Knapp,Oxnard,CA
19676,Ainsley,Best,Caguas,PR
19675,Nora,Craig,Bend,OR
19674,Noelani,Ramos,Cincinnati,OH
19673,Shannon,Mayer,Caguas,PR
19672,Quemby,Tyson,Bronx,NY
19671,Hanae,Reed,Caguas,PR
19670,Heidi,Warren,Ogden,UT
19669,Maite,Sloan,La Crosse,WI
19668,Francesca,Jacobs,Caguas,PR
19667,Shaine,Nichols,West Covina,CA
19666,Myra,Lowe,Bellflower,CA
19665,Sonia,Vaughn,Caguas,PR
19664,Sydnee,Vinson,Middletown,OH
19663,Ora,Humphrey,Caguas,PR
19662,Sloane,Kim,Beaverton,OR
19661,Vielka,Ryan,Caguas,PR
19660,Calista,Mcpherson,Bronx,NY
19659,Kirestin,Leach,Caguas,PR
19658,Idola,Hawkins,Napa,CA
19657,Kirsten,Roberson,Caguas,PR
19656,Lysandra,Reid,Saint Paul,MN
19655,Farrah,Rogers,Broomfield,CO
19654,Farrah,Cantu,Caguas,PR
19653,Lacota,Cox,Dorchester Center,MA
19652,Ivana,Collins,Caguas,PR
19651,Mary,Reyes,Las Vegas,NV
19650,Velma,Herring,Caguas,PR
19649,Demetria,Bray,Phoenix,AZ
19648,Illana,Bradley,Caguas,PR
19647,Astra,Roy,Hyattsville,MD
19646,Guinevere,Lamb,Caguas,PR
19645,Velma,Conrad,Annapolis,MD
19644,Macy,Terry,Caguas,PR
19643,Blythe,Ruiz,Spring,TX
19642,Clare,Baxter,Caguas,PR
19641,Priscilla,Flowers,Escondido,CA
19640,Shafira,Clemons,Atlanta,GA
19639,Constance,Schultz,Caguas,PR
19638,Basia,Livingston,Fort Worth,TX
19637,Aphrodite,Knowles,Caguas,PR
19636,Deborah,Roman,Tampa,FL
19635,Carol,Cline,Caguas,PR
19634,Winifred,Powers,San Antonio,TX
19633,Demetria,Hines,Ithaca,NY
19632,Mira,Elliott,Caguas,PR
19631,Stella,Lara,Knoxville,TN
19630,Signe,Hayes,Parkville,MD
19629,Yvonne,Beach,Caguas,PR
19628,Katelyn,Kline,Los Angeles,CA
19627,Raya,Poole,Caguas,PR
19626,Evelyn,Castro,Jacksonville,NC
19625,Sydnee,Francis,Caguas,PR
19624,Halee,Weber,Vista,CA
19623,Darryl,Mercer,Philadelphia,PA
19622,Aimee,Downs,Los Angeles,CA
19621,Yolanda,Petty,Caguas,PR
19620,Calista,Bond,Peoria,AZ
19619,Sydney,Schneider,Chicago,IL
19618,Alexandra,Gray,Caguas,PR
19617,Zia,Flowers,Princeton,NJ
19616,Caryn,Rojas,Chicago,IL
19615,Phoebe,Velazquez,Caguas,PR
19614,Carol,Ramsey,Brooklyn,NY
19613,Kyla,Stafford,Caguas,PR
19612,Deborah,Daugherty,Webster,NY
19611,Isabella,Webster,Sunnyvale,CA
19610,Anika,Marshall,Caguas,PR
19609,Hillary,Stanton,Baltimore,MD
19608,Genevieve,Deleon,Caguas,PR
19607,Ocean,Vance,Phoenix,AZ
19606,Sara,Far,Caguas,PR
19605,Jillian,Howard,Roswell,GA
19604,Adele,Bray,Chicago,IL
19603,Jordan,Mcgee,Caguas,PR
19602,Lila,Cherry,San Bernardino,CA
19601,Britanni,Brennan,Caguas,PR
19600,Sade,Wise,Strongsville,OH
19599,Whoopi,Brown,Caguas,PR
19598,Eve,Daniels,Freeport,NY
19597,Genevieve,Mcmillan,Denver,CO
19596,Dana,Cochran,Napa,CA
19595,Jessamine,Moran,Caguas,PR
19594,Blossom,Ruiz,Duluth,GA
19593,Aubrey,Oneill,Brooklyn,NY
19592,Kylie,Walters,Long Beach,CA
19591,Xantha,Hudson,Caguas,PR
19590,Donna,Pennington,Opelousas,LA
19589,Jillian,Gallagher,Norfolk,VA
19588,Gemma,Brell,Caguas,PR
19587,Alma,Shields,Oceanside,CA
19586,Nomlanga,Wagner,Caguas,PR
19585,Sopoline,David,Norfolk,VA
19584,Deanna,Workman,Caguas,PR
19583,Maisie,Randolph,Albuquerque,NM
19582,Willa,Wooten,Caguas,PR
19581,Mara,Johnston,Fort Worth,TX
19580,Yael,Hayden,Longview,WA
19579,Rachel,Cooley,Caguas,PR
19578,Virginia,Ayers,Glenview,IL
19577,Ainsley,Pope,Peoria,AZ
19576,Winifred,Mckinney,Caguas,PR
19575,Fay,Pruitt,San Juan,PR
19574,Marah,Poole,North Bergen,NJ
19573,Xandra,Solis,Caguas,PR
19572,Mara,Moses,West New York,NJ
19571,Megan,Conrad,Caguas,PR
19570,Harriet,Bradley,Martinez,CA
19569,Iris,Ellison,Taylor,MI
19568,Dominique,Hill,Caguas,PR
19567,Darrel,Johnson,Fontana,CA
19566,Sydnee,Emerson,Pico Rivera,CA
19565,Lynn,Farmer,Caguas,PR
19564,Tatiana,Whitley,San Antonio,TX
19563,Evangeline,Dotson,Caguas,PR
19562,Gwendolyn,Levine,Stafford,VA
19561,Minerva,Mcguire,Caguas,PR
19560,Macy,Faulkner,Lawrence,MA
19559,Bree,Mccarthy,Caguas,PR
19558,Irma,Michael,Passaic,NJ
19557,Alyssa,Suarez,Caguas,PR
19556,Brooke,Vasquez,San Marcos,CA
19555,Whilemina,Frost,Caguas,PR
19554,Kirby,Cantu,Littleton,CO
19553,Rowan,Christensen,Caguas,PR
19552,Alexa,Sears,Wyoming,MI
19551,Lael,Oconnor,Caguas,PR
19550,Kelsie,Christian,Chicago,IL
19549,Hilary,Parrish,Caguas,PR
19548,September,Patel,Anaheim,CA
19547,Martina,Benton,Caguas,PR
19546,Sarah,Shields,Brooklyn,NY
19545,Simone,Goodwin,Caguas,PR
19544,Jillian,Bowers,West Covina,CA
19543,Ima,Weiss,Caguas,PR
19542,Imani,Eaton,San Diego,CA
19541,Dahlia,Wise,Caguas,PR
19540,Azalia,Watson,Strongsville,OH
19539,Imani,Vaughn,Caguas,PR
19538,Carissa,Farley,Austin,TX
19537,Roanna,Jenkins,Ithaca,NY
19536,Belle,Mcdowell,Virginia Beach,VA
19535,Jade,Cantu,San Diego,CA
19534,Tamara,Barber,Caguas,PR
19533,Winter,Wilkerson,Saint Paul,MN
19532,Briar,Taylor,Caguas,PR
19531,Cora,Combs,Watsonville,CA
19530,Rachel,Mayo,Edinburg,TX
19529,Basia,Shannon,Caguas,PR
19528,Hayfa,Bennett,Los Angeles,CA
19527,Brynn,Faulkner,Caguas,PR
19526,Mallory,Russo,Newark,NJ
19525,Giselle,Barnett,Caguas,PR
19524,Clio,Roberson,Orange Park,FL
19523,Constance,Schneider,Caguas,PR
19522,Christen,Valdez,Lawrence,MA
19521,Harriet,Schroeder,Elmhurst,NY
19520,Madonna,Nash,Caguas,PR
19519,Veronica,Rodriquez,Dorchester Center,MA
19518,Freya,Vega,Caguas,PR
19517,Simone,Tucker,Diamond Bar,CA
19516,Victoria,Zamora,San Pedro,CA
19515,Selma,Gonzales,Caguas,PR
19514,Ingrid,Hogan,Powder Springs,GA
19513,Quincy,Gray,Baltimore,MD
19512,Keelie,Ashley,Caguas,PR
19511,Naida,Benson,Doylestown,PA
19510,Quin,Ewing,Vega Baja,PR
19509,Rosalyn,Nielsen,Caguas,PR
19508,Mechelle,Chase,West Jordan,UT
19507,Zenaida,Horn,Duluth,GA
19506,Ursula,Spence,Brooklyn,NY
19505,Rhoda,Cabrera,Glendale,AZ
19504,Avye,Clarke,Caguas,PR
19503,Illana,Wilkerson,West Chester,PA
19502,Hannah,Ayala,Caguas,PR
19501,Vivian,Terrell,Sacramento,CA
19500,Daryl,Webster,Brooklyn,NY
19499,Zelda,Cochran,Caguas,PR
19498,Martina,King,Carol Stream,IL
19497,Mikayla,Spence,Caguas,PR
19496,Zoe,Bush,Yauco,PR
19495,Tatyana,Spencer,Caguas,PR
19494,Abigail,Pruitt,Amarillo,TX
19493,Clementine,Lawrence,Fairfield,CA
17027,Eugenia,Clements,Hanford,CA
17026,Doris,Oneil,Brooklyn,NY
17025,Alice,Mays,Caguas,PR
17024,Tatyana,Mosley,Cleveland,OH
17023,Freya,Townsend,Caguas,PR
17022,Xandra,Cole,Virginia Beach,VA
17021,Basia,Dean,Caguas,PR
17020,Carolyn,Levy,Tempe,AZ
17019,Raya,Huber,Caguas,PR
17018,Octavia,Ortiz,Rio Grande,PR
17017,Serina,Jenkins,Caguas,PR
17016,Lacy,Rocha,Phoenix,AZ
17015,Justina,Sawyer,San Antonio,TX
17014,Martina,Good,Caguas,PR
17013,Stella,Jensen,Caguas,PR
17012,Lynn,Carlson,Washington,PA
17011,Tatiana,Cotton,Caguas,PR
17010,Kameko,House,Clearfield,UT
17009,Jordan,Patrick,Caguas,PR
17008,Jayme,Estrada,Los Angeles,CA
17007,Mallory,Raymond,Los Angeles,CA
17006,Desiree,Carver,Caguas,PR
17005,Courtney,Fitzpatrick,Smyrna,GA
17004,Tatiana,Combs,Wheaton,IL
17003,Kalia,Watts,Kent,WA
17002,Aspen,Terry,Caguas,PR
17001,Quyn,Tate,Seattle,WA
17000,Justina,Fletcher,Caguas,PR
16999,Sharon,Huber,La Crosse,WI
16998,Lani,Mcguire,Carson,CA
16997,Remedios,Berg,Caguas,PR
16996,Morgan,Whitney,Guayama,PR
16995,Amena,Rodriquez,Joliet,IL
16994,Anika,Wooten,Bakersfield,CA
16993,Anjolie,Justice,Caguas,PR
16992,Hedy,Estrada,Detroit,MI
16991,Rhoda,Lambert,Caguas,PR
16990,Leilani,Cantrell,Saginaw,MI
16989,Hiroko,Booth,Caguas,PR
16988,Shannon,Hickman,Jacksonville,FL
16987,Nadine,Garcia,Caguas,PR
16986,Avye,Barron,Rome,NY
16985,Nora,Munoz,Caguas,PR
16984,Signe,Key,Hialeah,FL
16983,Deanna,Shields,Van Nuys,CA
16982,Kai,Farmer,Riverside,CA
16981,Shafira,Valencia,Henderson,NV
16980,Imogene,Mercado,Caguas,PR
16979,Destiny,Landry,Stone Mountain,GA
16978,Linda,Franklin,Irvington,NJ
16977,Lael,Pierce,Caguas,PR
16976,Kylie,Coleman,Wichita,KS
16975,Yoshi,Bean,Houston,TX
16974,Anastasia,Mccullough,Zanesville,OH
16973,Teegan,Ewing,Fort Lauderdale,FL
16972,Jena,Mayer,Caguas,PR
16971,Melinda,Trevino,Los Angeles,CA
16970,Lillian,Pacheco,Caguas,PR
16969,Kelsey,Garner,Oceanside,CA
16968,Emma,Rutledge,Caguas,PR
16967,Deanna,Sweeney,Laredo,TX
16966,Brenda,Gill,Miami,FL
16965,Serina,Gibbs,Bronx,NY
16964,Martina,Crosby,Caguas,PR
16963,Felicia,Vincent,Findlay,OH
16962,Cally,Cline,El Monte,CA
16961,Jessamine,Ellison,Caguas,PR
16960,Nomlanga,Vance,Potomac,MD
16959,McKenzie,Coleman,Caguas,PR
16958,Aubrey,Levine,Wyoming,MI
16957,Neve,Strickland,Caguas,PR
16956,Bertha,Small,Chicago,IL
16955,Martina,Cantrell,Caguas,PR
16954,Kevyn,Wilkins,Anaheim,CA
16953,Xantha,Jacobson,Caguas,PR
16952,Nevada,Vang,Brooklyn,NY
16951,Yvette,Merrill,Caguas,PR
16950,Bo,Morrison,West Covina,CA
16949,Lunea,Guerra,Caguas,PR
16948,Quail,Boyer,San Diego,CA
16947,Mia,Patterson,Caguas,PR
16946,Moana,Love,Strongsville,OH
16945,Tashya,Hopkins,Caguas,PR
16944,Lillith,Snow,Austin,TX
16943,Jemima,Rose,Ithaca,NY
16942,Skyler,Dyer,Virginia Beach,VA
16941,Quyn,Oliver,San Diego,CA
16940,Britanney,Sexton,Caguas,PR
16939,Amela,Knox,Saint Paul,MN
16938,Donna,Rosales,Caguas,PR
16937,Leila,Lester,Watsonville,CA
16936,Kelsey,Robinson,Edinburg,TX
16935,Scarlett,Hicks,Caguas,PR
16934,Zenia,Buckley,Los Angeles,CA
16933,Paloma,Coleman,Caguas,PR
16932,Regan,Cook,Newark,NJ
16931,Rhea,Mcneil,Caguas,PR
16930,September,Pate,Orange Park,FL
16929,Aspen,Hatfield,Caguas,PR
16928,Sylvia,Hood,Lawrence,MA
16927,Haley,Blanchard,Elmhurst,NY
16926,Desirae,Duran,Caguas,PR
16925,Basia,Kirk,Dorchester Center,MA
16924,Callie,Collier,Caguas,PR
16923,Deanna,Phillips,Diamond Bar,CA
16922,Felicia,Mckay,San Pedro,CA
16921,Hannah,Norris,Caguas,PR
16920,Lina,Baker,Powder Springs,GA
16919,Iona,Bray,Baltimore,MD
16918,Susan,Beasley,Caguas,PR
16917,Catherine,Orr,Doylestown,PA
16916,Camilla,Morrow,Vega Baja,PR
16915,Blaine,Hartman,Caguas,PR
16914,Ruth,Zimmerman,West Jordan,UT
16913,Briar,Moss,Duluth,GA
16912,Ursa,Mcleod,Brooklyn,NY
16911,Lesley,Green,Glendale,AZ
16910,Nell,Ayers,Caguas,PR
16909,Lillian,Powell,West Chester,PA
16908,Noelle,Chase,Caguas,PR
16907,Leilani,Oconnor,Sacramento,CA
16906,Shellie,Pratt,Brooklyn,NY
16905,Germane,Robbins,Caguas,PR
16904,Rachel,Joseph,Carol Stream,IL
16903,Wynter,Oneill,Caguas,PR
16902,Ainsley,Fitzpatrick,Yauco,PR
16901,Keelie,Pierce,Caguas,PR
16900,Regina,Weiss,Amarillo,TX
16899,Anjolie,Ewing,Fairfield,CA
16898,Jordan,Edwards,Caguas,PR
16897,Rebecca,Clements,San Jose,CA
16896,Joelle,Harrington,Los Angeles,CA
16895,Chava,Mcfadden,Caguas,PR
16894,Tatum,Farmer,Tonawanda,NY
16893,Avye,Dodson,Caguas,PR
16892,Ria,Osborne,Miami,FL
16891,Irma,Carter,Caguas,PR
16890,Idola,Parsons,San Ramon,CA
16889,Lois,Stout,Caguas,PR
16888,Kaitlin,Preston,Freeport,NY
16887,Amelia,Rosa,Salinas,CA
16886,Rhiannon,Juarez,Caguas,PR
16885,Sheila,Gregory,Peabody,MA
16884,Dora,Quinn,Caguas,PR
16883,Karleigh,Ingram,Canovanas,PR
16882,Ori,Golden,Paramount,CA
16881,Nayda,Summers,Caguas,PR
16880,Hedda,Fields,Mount Prospect,IL
16879,Charissa,Luna,Long Beach,CA
16878,Kai,Nunez,Caguas,PR
16877,Odette,Green,Rancho Cordova,CA
16876,Rowan,Mccormick,Caguas,PR
16875,Mari,Reynolds,Billings,MT
16874,Rosalyn,Branch,Caguas,PR
16873,Oprah,Waller,Wilkes Barre,PA
16872,Quon,Chan,Caguas,PR
16871,Ariel,Torres,Roseville,MI
16870,Rhonda,Harris,Bellflower,CA
16869,Kellie,Newton,Caguas,PR
16868,Lisandra,Bernard,Wheaton,IL
16867,Lacy,Harrington,Caguas,PR
16866,Carla,Berger,Detroit,MI
16865,Alfreda,Huff,Dallas,TX
16864,Tallulah,Hancock,Caguas,PR
16863,Simone,Benton,Carlisle,PA
16862,Vivien,Webb,Dallas,TX
16861,Pamela,Landry,Caguas,PR
16860,Camille,Lambert,Newark,DE
16859,Jenette,Meyer,Panorama City,CA
16858,Kimberly,Rivera,Caguas,PR
16857,Lacota,Mccall,Atlanta,GA
16856,Giselle,Haynes,Caguas,PR
16855,Olga,Bradley,Fremont,CA
16854,Imogene,Kinney,Caguas,PR
16853,Brenda,Chavez,Rochester,NY
16852,Tatiana,Butler,Dallas,TX
16851,Martina,Allen,Caguas,PR
16850,Freya,Horne,Sunnyvale,CA
16849,Rana,Daniel,Sugar Land,TX
16848,Shellie,Shannon,Caguas,PR
16847,Rae,Saunders,Brighton,MA
16846,Olympia,Cantrell,Caguas,PR
16845,Lareina,Flynn,Garden Grove,CA
16844,Angelica,Dickson,Caguas,PR
16843,Beatrice,Ferguson,Bismarck,ND
16842,Pandora,Peters,Caguas,PR
16841,Aiko,Zimmerman,Gaithersburg,MD
16840,Adele,Crane,Caguas,PR
16839,Kylynn,Stein,Bismarck,ND
16838,Isadora,Farmer,Honolulu,HI
16837,Amena,Hall,Lilburn,GA
16836,Aretha,Beck,Caguas,PR
